name	type	start_time	duration	data
Async Serial	data	38.493830364	0.00016493	0x06
Async Serial	data	38.494004008	0.00016493	0x00
Async Serial	data	38.494177654	0.00016493	0x03
Async Serial	data	38.494351282	0.00016493	0x41
Async Serial	data	38.494524928	0.00016493	0x00
Async Serial	data	38.494698574	0.00016493	0x01
Async Serial	data	38.494872218	0.00016493	0x4C
Async Serial	data	38.495045848	0.00016493	0x55
Async Serial	data	38.496187192	0.00016493	0xFF
Async Serial	data	38.496360802	0.00016493	0xFF
Async Serial	data	38.49653441	0.00016493	0xFD
Async Serial	data	38.496708018	0.00016493	0x00
Async Serial	data	38.496881626	0.00016493	0xB9
Async Serial	data	38.497055236	0.00016493	0x04
Async Serial	data	38.497228842	0.00016493	0x00
Async Serial	data	38.497402452	0.00016493	0x55
Async Serial	data	38.49757606	0.00016493	0x00
Async Serial	data	38.497749668	0.00016493	0xE1
Async Serial	data	38.497923278	0.00016493	0x3B
Async Serial	data	38.692962094	0.00016493	0xFF
Async Serial	data	38.693135724	0.00016493	0xFF
Async Serial	data	38.69330937	0.00016493	0xFD
Async Serial	data	38.693483014	0.00016493	0x00
Async Serial	data	38.693656658	0.00016493	0xB9
Async Serial	data	38.693830288	0.00016493	0x06
Async Serial	data	38.694003932	0.00016493	0x00
Async Serial	data	38.694177578	0.00016493	0x03
Async Serial	data	38.694351222	0.00016493	0x41
Async Serial	data	38.694524852	0.00016493	0x00
Async Serial	data	38.694698498	0.00016493	0x00
Async Serial	data	38.694872142	0.00016493	0x49
Async Serial	data	38.695045788	0.00016493	0xD5
Async Serial	data	38.696166686	0.00016493	0xFF
Async Serial	data	38.696340296	0.00016493	0xFF
Async Serial	data	38.696513904	0.00016493	0xFD
Async Serial	data	38.696687512	0.00016493	0x00
Async Serial	data	38.696861118	0.00016493	0xB9
Async Serial	data	38.697034728	0.00016493	0x04
Async Serial	data	38.697208336	0.00016493	0x00
Async Serial	data	38.697381944	0.00016493	0x55
Async Serial	data	38.697555552	0.00016493	0x00
Async Serial	data	38.697729162	0.00016493	0xE1
Async Serial	data	38.69790277	0.00016493	0x3B
Async Serial	data	38.892892552	0.00016493	0xFF
Async Serial	data	38.893066198	0.00016493	0xFF
Async Serial	data	38.893239844	0.00016493	0xFD
Async Serial	data	38.89341349	0.00016493	0x00
Async Serial	data	38.893587116	0.00016493	0xB9
Async Serial	data	38.893760764	0.00016493	0x06
Async Serial	data	38.893934408	0.00016493	0x00
Async Serial	data	38.894108052	0.00016493	0x03
Async Serial	data	38.894281682	0.00016493	0x41
Async Serial	data	38.894455326	0.00016493	0x00
Async Serial	data	38.894628972	0.00016493	0x01
Async Serial	data	38.894802618	0.00016493	0x4C
Async Serial	data	38.894976246	0.00016493	0x55
Async Serial	data	38.896111454	0.00016493	0xFF
Async Serial	data	38.896285064	0.00016493	0xFF
Async Serial	data	38.896458674	0.00016493	0xFD
Async Serial	data	38.89663228	0.00016493	0x00
Async Serial	data	38.896805888	0.00016493	0xB9
Async Serial	data	38.896979498	0.00016493	0x04
Async Serial	data	38.897153106	0.00016493	0x00
Async Serial	data	38.897326714	0.00016493	0x55
Async Serial	data	38.897500322	0.00016493	0x00
Async Serial	data	38.89767393	0.00016493	0xE1
Async Serial	data	38.89784754	0.00016493	0x3B
Async Serial	data	39.092927206	0.00016493	0xFF
Async Serial	data	39.093100854	0.00016493	0xFF
Async Serial	data	39.0932745	0.00016493	0xFD
Async Serial	data	39.093448144	0.00016493	0x00
Async Serial	data	39.093621772	0.00016493	0xB9
Async Serial	data	39.093795418	0.00016493	0x06
Async Serial	data	39.093969062	0.00016493	0x00
Async Serial	data	39.094142708	0.00016493	0x03
Async Serial	data	39.094316336	0.00016493	0x41
Async Serial	data	39.094489982	0.00016493	0x00
Async Serial	data	39.094663628	0.00016493	0x00
Async Serial	data	39.094837272	0.00016493	0x49
Async Serial	data	39.095010902	0.00016493	0xD5
Async Serial	data	39.096143026	0.00016493	0xFF
Async Serial	data	39.096316636	0.00016493	0xFF
Async Serial	data	39.096490246	0.00016493	0xFD
Async Serial	data	39.096663854	0.00016493	0x00
Async Serial	data	39.09683746	0.00016493	0xB9
Async Serial	data	39.09701107	0.00016493	0x04
Async Serial	data	39.097184678	0.00016493	0x00
Async Serial	data	39.097358286	0.00016493	0x55
Async Serial	data	39.097531894	0.00016493	0x00
Async Serial	data	39.097705502	0.00016493	0xE1
Async Serial	data	39.097879112	0.00016493	0x3B
Async Serial	data	39.292857682	0.00016493	0xFF
Async Serial	data	39.293031328	0.00016493	0xFF
Async Serial	data	39.293204974	0.00016493	0xFD
Async Serial	data	39.293378602	0.00016493	0x00
Async Serial	data	39.293552246	0.00016493	0xB9
Async Serial	data	39.293725892	0.00016493	0x06
Async Serial	data	39.293899536	0.00016493	0x00
Async Serial	data	39.294073166	0.00016493	0x03
Async Serial	data	39.29424681	0.00016493	0x41
Async Serial	data	39.294420456	0.00016493	0x00
Async Serial	data	39.294594102	0.00016493	0x01
Async Serial	data	39.29476773	0.00016493	0x4C
Async Serial	data	39.294941376	0.00016493	0x55
Async Serial	data	39.29607043	0.00016493	0xFF
Async Serial	data	39.29624404	0.00016493	0xFF
Async Serial	data	39.29641765	0.00016493	0xFD
Async Serial	data	39.296591258	0.00016493	0x00
Async Serial	data	39.296764864	0.00016493	0xB9
Async Serial	data	39.296938474	0.00016493	0x04
Async Serial	data	39.297112082	0.00016493	0x00
Async Serial	data	39.29728569	0.00016493	0x55
Async Serial	data	39.297459298	0.00016493	0x00
Async Serial	data	39.297632906	0.00016493	0xE1
Async Serial	data	39.297806516	0.00016493	0x3B
Async Serial	data	39.49287497	0.00016493	0xFF
Async Serial	data	39.493048616	0.00016493	0xFF
Async Serial	data	39.493222246	0.00016493	0xFD
Async Serial	data	39.49339589	0.00016493	0x00
Async Serial	data	39.493569534	0.00016493	0xB9
Async Serial	data	39.493743182	0.00016493	0x06
Async Serial	data	39.493916808	0.00016493	0x00
Async Serial	data	39.494090454	0.00016493	0x03
Async Serial	data	39.4942641	0.00016493	0x41
Async Serial	data	39.494437744	0.00016493	0x00
Async Serial	data	39.494611374	0.00016493	0x00
Async Serial	data	39.494785018	0.00016493	0x49
Async Serial	data	39.494958664	0.00016493	0xD5
Async Serial	data	39.496102	0.00016493	0xFF
Async Serial	data	39.49627561	0.00016493	0xFF
Async Serial	data	39.496449218	0.00016493	0xFD
Async Serial	data	39.496622826	0.00016493	0x00
Async Serial	data	39.496796432	0.00016493	0xB9
Async Serial	data	39.496970042	0.00016493	0x04
Async Serial	data	39.49714365	0.00016493	0x00
Async Serial	data	39.497317258	0.00016493	0x55
Async Serial	data	39.497490866	0.00016493	0x00
Async Serial	data	39.497664476	0.00016493	0xE1
Async Serial	data	39.497838084	0.00016493	0x3B
Async Serial	data	39.69282281	0.00016493	0xFF
Async Serial	data	39.692996456	0.00016493	0xFF
Async Serial	data	39.693170086	0.00016493	0xFD
Async Serial	data	39.69334373	0.00016493	0x00
Async Serial	data	39.693517374	0.00016493	0xB9
Async Serial	data	39.69369102	0.00016493	0x06
Async Serial	data	39.693864648	0.00016493	0x00
Async Serial	data	39.694038294	0.00016493	0x03
Async Serial	data	39.694211938	0.00016493	0x41
Async Serial	data	39.694385584	0.00016493	0x00
Async Serial	data	39.694559212	0.00016493	0x01
Async Serial	data	39.694732858	0.00016493	0x4C
Async Serial	data	39.694906504	0.00016493	0x55
Async Serial	data	39.696046762	0.00016493	0xFF
Async Serial	data	39.69622037	0.00016493	0xFF
Async Serial	data	39.696393978	0.00016493	0xFD
Async Serial	data	39.696567586	0.00016493	0x00
Async Serial	data	39.696741194	0.00016493	0xB9
Async Serial	data	39.696914802	0.00016493	0x04
Async Serial	data	39.69708841	0.00016493	0x00
Async Serial	data	39.69726202	0.00016493	0x55
Async Serial	data	39.697435628	0.00016493	0x00
Async Serial	data	39.697609236	0.00016493	0xE1
Async Serial	data	39.697782846	0.00016493	0x3B
Async Serial	data	39.892857462	0.00016493	0xFF
Async Serial	data	39.89303111	0.00016493	0xFF
Async Serial	data	39.893204738	0.00016493	0xFD
Async Serial	data	39.893378384	0.00016493	0x00
Async Serial	data	39.893552028	0.00016493	0xB9
Async Serial	data	39.893725674	0.00016493	0x06
Async Serial	data	39.893899302	0.00016493	0x00
Async Serial	data	39.894072948	0.00016493	0x03
Async Serial	data	39.894246592	0.00016493	0x41
Async Serial	data	39.894420238	0.00016493	0x00
Async Serial	data	39.894593866	0.00016493	0x00
Async Serial	data	39.894767512	0.00016493	0x49
Async Serial	data	39.894941158	0.00016493	0xD5
Async Serial	data	39.896078326	0.00016493	0xFF
Async Serial	data	39.896251936	0.00016493	0xFF
Async Serial	data	39.896425542	0.00016493	0xFD
Async Serial	data	39.896599152	0.00016493	0x00
Async Serial	data	39.896772758	0.00016493	0xB9
Async Serial	data	39.896946368	0.00016493	0x04
Async Serial	data	39.897119976	0.00016493	0x00
Async Serial	data	39.897293584	0.00016493	0x55
Async Serial	data	39.897467192	0.00016493	0x00
Async Serial	data	39.897640802	0.00016493	0xE1
Async Serial	data	39.89781441	0.00016493	0x3B
Async Serial	data	40.092857384	0.00016493	0xFF
Async Serial	data	40.09303103	0.00016493	0xFF
Async Serial	data	40.093204676	0.00016493	0xFD
Async Serial	data	40.093378304	0.00016493	0x00
Async Serial	data	40.093551948	0.00016493	0xB9
Async Serial	data	40.093725596	0.00016493	0x06
Async Serial	data	40.09389924	0.00016493	0x00
Async Serial	data	40.094072868	0.00016493	0x03
Async Serial	data	40.094246514	0.00016493	0x41
Async Serial	data	40.094420158	0.00016493	0x00
Async Serial	data	40.094593804	0.00016493	0x01
Async Serial	data	40.094767432	0.00016493	0x4C
Async Serial	data	40.094941078	0.00016493	0x55
Async Serial	data	40.096075164	0.00016493	0xFF
Async Serial	data	40.096248774	0.00016493	0xFF
Async Serial	data	40.096422382	0.00016493	0xFD
Async Serial	data	40.09659599	0.00016493	0x00
Async Serial	data	40.096769598	0.00016493	0xB9
Async Serial	data	40.096943208	0.00016493	0x04
Async Serial	data	40.097116816	0.00016493	0x00
Async Serial	data	40.097290424	0.00016493	0x55
Async Serial	data	40.097464034	0.00016493	0x00
Async Serial	data	40.09763764	0.00016493	0xE1
Async Serial	data	40.09781125	0.00016493	0x3B
Async Serial	data	40.292839938	0.00016493	0xFF
Async Serial	data	40.293013584	0.00016493	0xFF
Async Serial	data	40.29318723	0.00016493	0xFD
Async Serial	data	40.293360858	0.00016493	0x00
Async Serial	data	40.293534502	0.00016493	0xB9
Async Serial	data	40.29370815	0.00016493	0x06
Async Serial	data	40.293881794	0.00016493	0x00
Async Serial	data	40.294055422	0.00016493	0x03
Async Serial	data	40.294229068	0.00016493	0x41
Async Serial	data	40.294402712	0.00016493	0x00
Async Serial	data	40.294576358	0.00016493	0x00
Async Serial	data	40.294749986	0.00016493	0x49
Async Serial	data	40.294923632	0.00016493	0xD5
Async Serial	data	40.296054642	0.00016493	0xFF
Async Serial	data	40.296228252	0.00016493	0xFF
Async Serial	data	40.296401862	0.00016493	0xFD
Async Serial	data	40.296575468	0.00016493	0x00
Async Serial	data	40.296749076	0.00016493	0xB9
Async Serial	data	40.296922686	0.00016493	0x04
Async Serial	data	40.297096294	0.00016493	0x00
Async Serial	data	40.2972699	0.00016493	0x55
Async Serial	data	40.29744351	0.00016493	0x00
Async Serial	data	40.297617118	0.00016493	0xE1
Async Serial	data	40.297790728	0.00016493	0x3B
Async Serial	data	40.492839858	0.00016493	0xFF
Async Serial	data	40.493013504	0.00016493	0xFF
Async Serial	data	40.49318715	0.00016493	0xFD
Async Serial	data	40.493360796	0.00016493	0x00
Async Serial	data	40.493534422	0.00016493	0xB9
Async Serial	data	40.49370807	0.00016493	0x06
Async Serial	data	40.493881714	0.00016493	0x00
Async Serial	data	40.494055358	0.00016493	0x03
Async Serial	data	40.494228988	0.00016493	0x41
Async Serial	data	40.494402634	0.00016493	0x00
Async Serial	data	40.494576278	0.00016493	0x01
Async Serial	data	40.494749924	0.00016493	0x4C
Async Serial	data	40.494923552	0.00016493	0x55
Async Serial	data	40.49606884	0.00016493	0xFF
Async Serial	data	40.49624245	0.00016493	0xFF
Async Serial	data	40.496416058	0.00016493	0xFD
Async Serial	data	40.496589666	0.00016493	0x00
Async Serial	data	40.496763272	0.00016493	0xB9
Async Serial	data	40.496936882	0.00016493	0x04
Async Serial	data	40.49711049	0.00016493	0x00
Async Serial	data	40.497284098	0.00016493	0x55
Async Serial	data	40.497457706	0.00016493	0x00
Async Serial	data	40.497631314	0.00016493	0xE1
Async Serial	data	40.497804924	0.00016493	0x3B
Async Serial	data	40.692839794	0.00016493	0xFF
Async Serial	data	40.693013424	0.00016493	0xFF
Async Serial	data	40.69318707	0.00016493	0xFD
Async Serial	data	40.693360714	0.00016493	0x00
Async Serial	data	40.693534358	0.00016493	0xB9
Async Serial	data	40.69370799	0.00016493	0x06
Async Serial	data	40.693881632	0.00016493	0x00
Async Serial	data	40.694055278	0.00016493	0x03
Async Serial	data	40.694228924	0.00016493	0x41
Async Serial	data	40.694402552	0.00016493	0x00
Async Serial	data	40.694576198	0.00016493	0x00
Async Serial	data	40.694749842	0.00016493	0x49
Async Serial	data	40.694923488	0.00016493	0xD5
Async Serial	data	40.696065674	0.00016493	0xFF
Async Serial	data	40.696239284	0.00016493	0xFF
Async Serial	data	40.696412892	0.00016493	0xFD
Async Serial	data	40.6965865	0.00016493	0x00
Async Serial	data	40.696760108	0.00016493	0xB9
Async Serial	data	40.696933716	0.00016493	0x04
Async Serial	data	40.697107324	0.00016493	0x00
Async Serial	data	40.697280932	0.00016493	0x55
Async Serial	data	40.69745454	0.00016493	0x00
Async Serial	data	40.69762815	0.00016493	0xE1
Async Serial	data	40.697801758	0.00016493	0x3B
Async Serial	data	40.892891812	0.00016493	0xFF
Async Serial	data	40.893065458	0.00016493	0xFF
Async Serial	data	40.893239088	0.00016493	0xFD
Async Serial	data	40.893412732	0.00016493	0x00
Async Serial	data	40.893586376	0.00016493	0xB9
Async Serial	data	40.893760024	0.00016493	0x06
Async Serial	data	40.89393365	0.00016493	0x00
Async Serial	data	40.894107296	0.00016493	0x03
Async Serial	data	40.894280942	0.00016493	0x41
Async Serial	data	40.894454588	0.00016493	0x00
Async Serial	data	40.894628216	0.00016493	0x01
Async Serial	data	40.89480186	0.00016493	0x4C
Async Serial	data	40.894975506	0.00016493	0x55
Async Serial	data	40.896114588	0.00016493	0xFF
Async Serial	data	40.896288198	0.00016493	0xFF
Async Serial	data	40.896461806	0.00016493	0xFD
Async Serial	data	40.896635414	0.00016493	0x00
Async Serial	data	40.896809022	0.00016493	0xB9
Async Serial	data	40.89698263	0.00016493	0x04
Async Serial	data	40.897156238	0.00016493	0x00
Async Serial	data	40.897329848	0.00016493	0x55
Async Serial	data	40.897503456	0.00016493	0x00
Async Serial	data	40.897677064	0.00016493	0xE1
Async Serial	data	40.897850672	0.00016493	0x3B
Async Serial	data	41.092839632	0.00016493	0xFF
Async Serial	data	41.09301328	0.00016493	0xFF
Async Serial	data	41.093186924	0.00016493	0xFD
Async Serial	data	41.093360552	0.00016493	0x00
Async Serial	data	41.093534196	0.00016493	0xB9
Async Serial	data	41.093707844	0.00016493	0x06
Async Serial	data	41.093881488	0.00016493	0x00
Async Serial	data	41.094055116	0.00016493	0x03
Async Serial	data	41.094228762	0.00016493	0x41
Async Serial	data	41.094402406	0.00016493	0x00
Async Serial	data	41.094576052	0.00016493	0x00
Async Serial	data	41.09474968	0.00016493	0x49
Async Serial	data	41.094923326	0.00016493	0xD5
Async Serial	data	41.096059336	0.00016493	0xFF
Async Serial	data	41.096232946	0.00016493	0xFF
Async Serial	data	41.096406554	0.00016493	0xFD
Async Serial	data	41.096580162	0.00016493	0x00
Async Serial	data	41.09675377	0.00016493	0xB9
Async Serial	data	41.096927378	0.00016493	0x04
Async Serial	data	41.097100986	0.00016493	0x00
Async Serial	data	41.097274594	0.00016493	0x55
Async Serial	data	41.097448204	0.00016493	0x00
Async Serial	data	41.09762181	0.00016493	0xE1
Async Serial	data	41.09779542	0.00016493	0x3B
Async Serial	data	41.292752736	0.00016493	0xFF
Async Serial	data	41.292926384	0.00016493	0xFF
Async Serial	data	41.293100028	0.00016493	0xFD
Async Serial	data	41.293273674	0.00016493	0x00
Async Serial	data	41.2934473	0.00016493	0xB9
Async Serial	data	41.293620948	0.00016493	0x06
Async Serial	data	41.293794592	0.00016493	0x00
Async Serial	data	41.293968238	0.00016493	0x03
Async Serial	data	41.294141866	0.00016493	0x41
Async Serial	data	41.294315512	0.00016493	0x00
Async Serial	data	41.294489156	0.00016493	0x01
Async Serial	data	41.294662802	0.00016493	0x4C
Async Serial	data	41.29483643	0.00016493	0x55
Async Serial	data	41.295952	0.00016493	0xFF
Async Serial	data	41.296125608	0.00016493	0xFF
Async Serial	data	41.296299218	0.00016493	0xFD
Async Serial	data	41.296472824	0.00016493	0x00
Async Serial	data	41.296646432	0.00016493	0xB9
Async Serial	data	41.296820042	0.00016493	0x04
Async Serial	data	41.296993648	0.00016493	0x00
Async Serial	data	41.297167258	0.00016493	0x55
Async Serial	data	41.297340866	0.00016493	0x00
Async Serial	data	41.297514474	0.00016493	0xE1
Async Serial	data	41.297688084	0.00016493	0x3B
Async Serial	data	41.492804752	0.00016493	0xFF
Async Serial	data	41.4929784	0.00016493	0xFF
Async Serial	data	41.493152028	0.00016493	0xFD
Async Serial	data	41.493325674	0.00016493	0x00
Async Serial	data	41.493499318	0.00016493	0xB9
Async Serial	data	41.493672964	0.00016493	0x06
Async Serial	data	41.493846592	0.00016493	0x00
Async Serial	data	41.494020238	0.00016493	0x03
Async Serial	data	41.494193882	0.00016493	0x41
Async Serial	data	41.494367528	0.00016493	0x00
Async Serial	data	41.494541156	0.00016493	0x00
Async Serial	data	41.494714802	0.00016493	0x49
Async Serial	data	41.494888448	0.00016493	0xD5
Async Serial	data	41.496000908	0.00016493	0xFF
Async Serial	data	41.496174516	0.00016493	0xFF
Async Serial	data	41.496348126	0.00016493	0xFD
Async Serial	data	41.496521734	0.00016493	0x00
Async Serial	data	41.49669534	0.00016493	0xB9
Async Serial	data	41.49686895	0.00016493	0x04
Async Serial	data	41.497042558	0.00016493	0x00
Async Serial	data	41.497216166	0.00016493	0x55
Async Serial	data	41.497389774	0.00016493	0x00
Async Serial	data	41.497563384	0.00016493	0xE1
Async Serial	data	41.497736992	0.00016493	0x3B
Async Serial	data	41.692822036	0.00016493	0xFF
Async Serial	data	41.692995684	0.00016493	0xFF
Async Serial	data	41.69316933	0.00016493	0xFD
Async Serial	data	41.693342974	0.00016493	0x00
Async Serial	data	41.693516602	0.00016493	0xB9
Async Serial	data	41.693690248	0.00016493	0x06
Async Serial	data	41.693863892	0.00016493	0x00
Async Serial	data	41.694037538	0.00016493	0x03
Async Serial	data	41.694211166	0.00016493	0x41
Async Serial	data	41.694384812	0.00016493	0x00
Async Serial	data	41.694558458	0.00016493	0x01
Async Serial	data	41.694732102	0.00016493	0x4C
Async Serial	data	41.694905732	0.00016493	0x55
Async Serial	data	41.696015092	0.00016493	0xFF
Async Serial	data	41.696188702	0.00016493	0xFF
Async Serial	data	41.69636231	0.00016493	0xFD
Async Serial	data	41.69653592	0.00016493	0x00
Async Serial	data	41.696709526	0.00016493	0xB9
Async Serial	data	41.696883136	0.00016493	0x04
Async Serial	data	41.697056742	0.00016493	0x00
Async Serial	data	41.697230352	0.00016493	0x55
Async Serial	data	41.69740396	0.00016493	0x00
Async Serial	data	41.697577568	0.00016493	0xE1
Async Serial	data	41.697751176	0.00016493	0x3B
Async Serial	data	41.892787238	0.00016493	0xFF
Async Serial	data	41.892960886	0.00016493	0xFF
Async Serial	data	41.893134514	0.00016493	0xFD
Async Serial	data	41.89330816	0.00016493	0x00
Async Serial	data	41.893481804	0.00016493	0xB9
Async Serial	data	41.89365545	0.00016493	0x06
Async Serial	data	41.893829078	0.00016493	0x00
Async Serial	data	41.894002722	0.00016493	0x03
Async Serial	data	41.894176368	0.00016493	0x41
Async Serial	data	41.894350014	0.00016493	0x00
Async Serial	data	41.894523642	0.00016493	0x00
Async Serial	data	41.894697288	0.00016493	0x49
Async Serial	data	41.894870934	0.00016493	0xD5
Async Serial	data	41.896011916	0.00016493	0xFF
Async Serial	data	41.896185526	0.00016493	0xFF
Async Serial	data	41.896359132	0.00016493	0xFD
Async Serial	data	41.896532742	0.00016493	0x00
Async Serial	data	41.896706348	0.00016493	0xB9
Async Serial	data	41.896879958	0.00016493	0x04
Async Serial	data	41.897053566	0.00016493	0x00
Async Serial	data	41.897227174	0.00016493	0x55
Async Serial	data	41.897400782	0.00016493	0x00
Async Serial	data	41.89757439	0.00016493	0xE1
Async Serial	data	41.897748	0.00016493	0x3B
Async Serial	data	42.092717708	0.00016493	0xFF
Async Serial	data	42.092891338	0.00016493	0xFF
Async Serial	data	42.093064984	0.00016493	0xFD
Async Serial	data	42.093238628	0.00016493	0x00
Async Serial	data	42.093412272	0.00016493	0xB9
Async Serial	data	42.093585902	0.00016493	0x06
Async Serial	data	42.093759546	0.00016493	0x00
Async Serial	data	42.093933192	0.00016493	0x03
Async Serial	data	42.094106838	0.00016493	0x41
Async Serial	data	42.094280466	0.00016493	0x00
Async Serial	data	42.094454112	0.00016493	0x01
Async Serial	data	42.094627756	0.00016493	0x4C
Async Serial	data	42.094801402	0.00016493	0x55
Async Serial	data	42.095939292	0.00016493	0xFF
Async Serial	data	42.096112902	0.00016493	0xFF
Async Serial	data	42.09628651	0.00016493	0xFD
Async Serial	data	42.096460118	0.00016493	0x00
Async Serial	data	42.096633726	0.00016493	0xB9
Async Serial	data	42.096807334	0.00016493	0x04
Async Serial	data	42.096980942	0.00016493	0x00
Async Serial	data	42.097154552	0.00016493	0x55
Async Serial	data	42.09732816	0.00016493	0x00
Async Serial	data	42.097501768	0.00016493	0xE1
Async Serial	data	42.097675376	0.00016493	0x3B
Async Serial	data	42.123660564	0.00016493	0xFF
Async Serial	data	42.12383421	0.00016493	0xFF
Async Serial	data	42.12400784	0.00016493	0xFD
Async Serial	data	42.124181484	0.00016493	0x00
Async Serial	data	42.124355128	0.00016493	0xB9
Async Serial	data	42.124528774	0.00016493	0x06
Async Serial	data	42.124702402	0.00016493	0x00
Async Serial	data	42.124876048	0.00016493	0x03
Async Serial	data	42.125049692	0.00016493	0x41
Async Serial	data	42.125223338	0.00016493	0x00
Async Serial	data	42.125396966	0.00016493	0x00
Async Serial	data	42.125570612	0.00016493	0x49
Async Serial	data	42.125744258	0.00016493	0xD5
Async Serial	data	42.1268763	0.00016493	0xFF
Async Serial	data	42.12704991	0.00016493	0xFF
Async Serial	data	42.127223518	0.00016493	0xFD
Async Serial	data	42.127397126	0.00016493	0x00
Async Serial	data	42.127570734	0.00016493	0xB9
Async Serial	data	42.127744344	0.00016493	0x04
Async Serial	data	42.127917952	0.00016493	0x00
Async Serial	data	42.128091558	0.00016493	0x55
Async Serial	data	42.128265168	0.00016493	0x00
Async Serial	data	42.128438776	0.00016493	0xE1
Async Serial	data	42.128612384	0.00016493	0x3B
Async Serial	data	42.140434298	0.00016493	0xFF
Async Serial	data	42.140607946	0.00016493	0xFF
Async Serial	data	42.14078159	0.00016493	0xFD
Async Serial	data	42.14095522	0.00016493	0x00
Async Serial	data	42.141128864	0.00016493	0x51
Async Serial	data	42.141302508	0.00016493	0x06
Async Serial	data	42.141476154	0.00016493	0x00
Async Serial	data	42.141649782	0.00016493	0x03
Async Serial	data	42.141823428	0.00016493	0x41
Async Serial	data	42.141997074	0.00016493	0x00
Async Serial	data	42.142170718	0.00016493	0x01
Async Serial	data	42.142344346	0.00016493	0xCC
Async Serial	data	42.142517994	0.00016493	0xB3
Async Serial	data	42.143636778	0.00016493	0xFE
Async Serial	data	42.143820084	0.00016493	0xFF
Async Serial	data	42.143993696	0.00016493	0xFD
Async Serial	data	42.144167308	0.00016493	0x00
Async Serial	data	42.144340918	0.00016493	0x51
Async Serial	data	42.14451453	0.00016493	0x04
Async Serial	data	42.14468814	0.00016493	0x00
Async Serial	data	42.144861752	0.00016493	0x55
Async Serial	data	42.145035362	0.00016493	0x00
Async Serial	data	42.145208974	0.00016493	0x21
Async Serial	data	42.145382584	0.00016493	0x15
Async Serial	data	42.34682421	0.00016493	0xFF
Async Serial	data	42.346997858	0.00016493	0xFF
Async Serial	data	42.347171502	0.00016493	0xFD
Async Serial	data	42.347345148	0.00016493	0x00
Async Serial	data	42.347518776	0.00016493	0x51
Async Serial	data	42.34769242	0.00016493	0x06
Async Serial	data	42.347866066	0.00016493	0x00
Async Serial	data	42.348039712	0.00016493	0x03
Async Serial	data	42.34821334	0.00016493	0x41
Async Serial	data	42.348386986	0.00016493	0x00
Async Serial	data	42.34856063	0.00016493	0x00
Async Serial	data	42.348734276	0.00016493	0xC9
Async Serial	data	42.348907906	0.00016493	0x33
Async Serial	data	42.35002775	0.00016493	0xFF
Async Serial	data	42.350209056	0.00016493	0xFF
Async Serial	data	42.350382666	0.00016493	0xFD
Async Serial	data	42.350556278	0.00016493	0x00
Async Serial	data	42.35072989	0.00016493	0x51
Async Serial	data	42.350903502	0.00016493	0x04
Async Serial	data	42.351077112	0.00016493	0x00
Async Serial	data	42.351250724	0.00016493	0x55
Async Serial	data	42.351424334	0.00016493	0x00
Async Serial	data	42.351597946	0.00016493	0x21
Async Serial	data	42.351771556	0.00016493	0x15
Async Serial	data	42.536718214	0.00016493	0xFF
Async Serial	data	42.53689186	0.00016493	0xFF
Async Serial	data	42.537065506	0.00016493	0xFD
Async Serial	data	42.537239152	0.00016493	0x00
Async Serial	data	42.537412778	0.00016493	0x51
Async Serial	data	42.537586424	0.00016493	0x06
Async Serial	data	42.53776007	0.00016493	0x00
Async Serial	data	42.537933714	0.00016493	0x03
Async Serial	data	42.538107344	0.00016493	0x41
Async Serial	data	42.538280988	0.00016493	0x00
Async Serial	data	42.538454634	0.00016493	0x01
Async Serial	data	42.53862828	0.00016493	0xCC
Async Serial	data	42.53880191	0.00016493	0xB3
Async Serial	data	42.539897048	0.00016493	0xFE
Async Serial	data	42.540087604	0.00016493	0xFF
Async Serial	data	42.540261214	0.00016493	0xFD
Async Serial	data	42.540434826	0.00016493	0x00
Async Serial	data	42.540608436	0.00016493	0x51
Async Serial	data	42.540782048	0.00016493	0x04
Async Serial	data	42.54095566	0.00016493	0x00
Async Serial	data	42.54112927	0.00016493	0x55
Async Serial	data	42.541302882	0.00016493	0x00
Async Serial	data	42.541476492	0.00016493	0x21
Async Serial	data	42.541650104	0.00016493	0x15
Async Serial	data	42.726785864	0.00016493	0xFF
Async Serial	data	42.72695951	0.00016493	0xFF
Async Serial	data	42.727133154	0.00016493	0xFD
Async Serial	data	42.727306784	0.00016493	0x00
Async Serial	data	42.727480428	0.00016493	0x51
Async Serial	data	42.727654072	0.00016493	0x06
Async Serial	data	42.727827718	0.00016493	0x00
Async Serial	data	42.728001346	0.00016493	0x03
Async Serial	data	42.728174992	0.00016493	0x41
Async Serial	data	42.728348638	0.00016493	0x00
Async Serial	data	42.728522282	0.00016493	0x00
Async Serial	data	42.728695912	0.00016493	0xC9
Async Serial	data	42.728869558	0.00016493	0x33
Async Serial	data	42.72998804	0.00016493	0xFE
Async Serial	data	42.730174486	0.00016493	0xFF
Async Serial	data	42.730348096	0.00016493	0xFD
Async Serial	data	42.730521708	0.00016493	0x00
Async Serial	data	42.73069532	0.00016493	0x51
Async Serial	data	42.73086893	0.00016493	0x04
Async Serial	data	42.73104254	0.00016493	0x00
Async Serial	data	42.731216152	0.00016493	0x55
Async Serial	data	42.731389762	0.00016493	0x00
Async Serial	data	42.731563374	0.00016493	0x21
Async Serial	data	42.731736986	0.00016493	0x15
Async Serial	data	42.917009774	0.00016493	0xFF
